Env,Date,QV2M,T2MDEW,PS,RH2M,WS2M,GWETTOP,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2M_MAX,T2M_MIN,T2MWET,GWETROOT,T2M,GWETPROF,ALLSKY_SFC_SW_DNI,PRECTOTCORR
IAH2_2019,20191117,4.15,0.65,96.77,90.0,2.76,0.62,4.16,22.12,7.73,-0.92,1.4,0.56,2.16,0.58,3.61,0.71
IAH2_2019,20191118,4.58,1.94,96.09,95.19,2.36,0.62,6.6,34.1,6.29,-1.23,2.17,0.57,2.4,0.58,6.36,1.13
IAH2_2019,20191119,4.27,1.15,96.55,83.69,2.72,0.61,10.45,51.5,10.21,0.64,2.56,0.57,3.97,0.58,27.03,0.12
IAH2_2019,20191120,6.23,5.84,96.35,88.06,4.94,0.62,6.89,35.18,13.72,1.0,6.83,0.57,7.83,0.58,4.25,10.38
IAH2_2019,20191121,4.09,-0.64,96.85,81.44,5.66,0.65,3.88,20.58,12.88,-4.63,0.86,0.59,2.36,0.59,3.79,2.53
IAH2_2019,20191122,2.2,-7.27,97.52,75.56,1.43,0.62,10.25,48.23,1.9,-6.66,-5.22,0.58,-3.17,0.59,22.0,0.0
IAH2_2019,20191123,3.3,-2.56,96.49,82.94,3.2,0.62,10.0,48.52,5.75,-3.97,-1.18,0.58,0.19,0.59,24.97,0.0
IAH2_2019,20191124,4.21,0.57,95.93,87.0,2.77,0.62,8.24,40.86,10.12,-1.2,1.58,0.58,2.58,0.59,12.96,0.0
IAH2_2019,20191125,3.91,-0.34,95.87,76.62,3.31,0.62,7.72,38.21,9.4,-0.72,1.69,0.58,3.73,0.59,14.95,0.05
IAH2_2019,20191126,3.72,-1.02,95.7,89.81,5.15,0.62,2.19,11.62,3.74,-1.83,-0.25,0.58,0.51,0.59,1.44,6.07
IAH2_2019,20191127,2.81,-4.55,97.05,84.56,5.95,0.62,3.89,19.8,1.49,-6.37,-3.28,0.58,-2.02,0.59,3.84,0.49
IAH2_2019,20191128,2.56,-5.38,98.32,88.31,2.48,0.62,2.81,15.18,-0.92,-6.45,-4.42,0.58,-3.45,0.59,1.79,0.34
IAH2_2019,20191129,3.42,-1.95,97.42,93.12,3.77,0.62,3.02,16.89,1.25,-3.02,-1.42,0.58,-0.88,0.59,1.44,3.49
IAH2_2019,20191130,4.15,0.48,95.09,95.06,4.15,0.65,4.57,23.84,5.31,-1.52,0.85,0.58,1.23,0.59,3.37,2.75
IAH2_2019,20191201,2.87,-4.38,96.18,88.44,7.02,0.62,2.66,13.82,-0.06,-6.43,-3.46,0.59,-2.55,0.59,2.46,1.46
IAH2_2019,20191202,2.26,-7.16,97.24,79.38,2.98,0.62,8.59,41.49,1.61,-9.16,-5.48,0.58,-3.8,0.59,17.33,0.0
IAH2_2019,20191203,3.78,-0.56,96.37,89.0,3.94,0.63,8.88,43.45,6.27,-2.14,0.26,0.58,1.08,0.59,22.27,0.0
IAH2_2019,20191204,3.97,-0.06,96.61,92.81,2.97,0.63,9.1,44.2,6.54,-1.42,0.46,0.59,0.98,0.59,25.76,0.0
IAH2_2019,20191205,4.39,1.37,96.75,94.69,2.84,0.63,8.57,41.86,8.85,-1.17,1.58,0.59,1.8,0.59,21.92,0.06
IAH2_2019,20191206,2.38,-6.5,98.05,78.38,2.91,0.62,8.28,39.26,-0.29,-6.35,-4.75,0.59,-3.0,0.59,17.52,0.0
IAH2_2019,20191207,3.23,-2.63,97.21,80.25,5.6,0.62,7.1,34.85,6.51,-3.59,-1.03,0.59,0.55,0.59,8.11,0.0
IAH2_2019,20191208,4.21,0.83,96.13,95.19,2.29,0.62,7.07,34.77,4.58,-0.42,1.04,0.58,1.25,0.59,8.13,0.01
IAH2_2019,20191209,2.38,-8.1,96.35,77.31,5.95,0.62,6.63,32.38,2.07,-9.62,-6.45,0.58,-4.81,0.59,11.32,0.79
IAH2_2019,20191210,1.4,-12.67,97.66,74.0,4.14,0.62,5.33,25.62,-6.69,-11.67,-10.66,0.58,-8.65,0.59,7.89,0.19
IAH2_2019,20191211,1.65,-10.79,97.9,78.56,3.6,0.62,6.08,29.83,-4.57,-9.94,-9.03,0.58,-7.28,0.59,13.58,0.14
IAH2_2019,20191212,3.05,-3.47,97.02,86.5,4.44,0.62,4.11,20.77,2.5,-6.57,-2.41,0.58,-1.35,0.59,4.49,0.24
IAH2_2019,20191213,2.99,-3.91,96.58,93.44,2.24,0.62,4.64,23.1,1.98,-5.64,-3.32,0.58,-2.74,0.59,6.4,0.13
IAH2_2019,20191214,1.59,-11.06,96.85,77.75,4.57,0.62,6.71,32.51,-3.67,-10.7,-9.36,0.58,-7.65,0.59,11.71,0.01
IAH2_2019,20191215,1.46,-11.88,97.17,82.5,1.38,0.62,3.87,19.59,-6.74,-11.55,-10.54,0.58,-9.19,0.59,2.33,0.56
IAH2_2019,20191216,2.08,-8.13,97.57,93.25,1.46,0.62,5.35,26.79,-3.27,-9.73,-7.49,0.58,-6.85,0.59,4.46,0.0
IAH2_2019,20191217,2.32,-6.6,97.56,88.0,3.29,0.62,6.6,31.9,2.08,-8.08,-5.5,0.58,-4.41,0.59,8.29,0.01
IAH2_2019,20191218,2.2,-7.8,97.59,89.75,3.8,0.62,6.01,29.75,0.3,-11.6,-6.92,0.58,-6.05,0.59,7.43,0.0
IAH2_2019,20191219,3.17,-2.91,97.27,90.25,3.43,0.62,6.53,31.61,5.08,-5.87,-2.08,0.58,-1.24,0.59,5.96,0.0
IAH2_2019,20191220,3.42,-1.76,97.59,86.69,3.02,0.62,6.38,31.07,5.24,-1.57,-0.72,0.58,0.31,0.59,8.38,0.0
IAH2_2019,20191221,3.54,-1.39,97.65,89.25,3.36,0.62,7.84,37.72,6.26,-4.51,-0.73,0.58,-0.06,0.59,16.04,0.0
IAH2_2019,20191222,3.85,-0.24,97.12,87.75,5.11,0.62,7.49,35.46,7.79,-1.48,0.76,0.58,1.77,0.59,9.75,0.01
IAH2_2019,20191223,4.21,0.91,96.91,94.31,2.48,0.62,6.32,30.16,5.86,-1.2,1.21,0.58,1.51,0.59,3.89,0.03
IAH2_2019,20191224,4.88,2.91,96.34,97.38,2.63,0.62,5.64,27.99,5.7,0.6,2.74,0.58,2.57,0.59,2.84,0.0
IAH2_2019,20191225,5.19,3.58,96.01,95.94,2.31,0.62,6.33,31.7,9.61,0.51,3.7,0.58,3.82,0.59,6.45,0.0
IAH2_2019,20191226,3.11,-3.23,97.05,88.38,3.1,0.62,3.67,18.7,2.25,-4.17,-2.28,0.58,-1.33,0.59,4.17,0.0
IAH2_2019,20191227,3.05,-3.38,97.59,84.81,2.02,0.62,8.05,38.89,4.35,-4.2,-2.13,0.58,-0.87,0.59,16.39,0.1
IAH2_2019,20191228,4.64,1.84,96.12,95.56,3.3,0.7,1.47,8.11,5.08,-0.46,1.9,0.59,1.95,0.59,1.25,21.74
IAH2_2019,20191229,3.54,-2.02,95.02,89.69,5.23,0.67,3.35,17.08,4.79,-5.06,-1.26,0.61,-0.5,0.61,5.53,4.29
IAH2_2019,20191230,2.01,-8.72,95.78,81.94,7.85,0.65,3.02,15.53,-4.61,-7.23,-7.3,0.6,-5.87,0.61,2.53,0.28
IAH2_2019,20191231,2.32,-6.69,96.53,82.94,4.68,0.64,6.61,32.45,-0.08,-6.34,-5.32,0.6,-3.96,0.61,8.45,2.51
IAH2_2021,20210101,1.89,-9.02,97.19,89.62,2.16,0.45,2.92,15.37,-3.1,-10.05,-8.13,0.44,-7.25,0.44,2.66,0.0
IAH2_2021,20210102,2.32,-6.78,97.09,95.62,1.37,0.45,9.12,44.17,-0.01,-9.56,-6.49,0.44,-6.2,0.44,21.82,0.0
IAH2_2021,20210103,2.81,-4.47,96.62,94.81,3.25,0.47,9.07,44.51,1.81,-6.94,-3.96,0.44,-3.46,0.44,23.03,0.0
IAH2_2021,20210104,3.11,-3.2,96.85,90.69,3.9,0.48,8.92,43.25,4.3,-4.2,-2.39,0.44,-1.59,0.45,20.78,0.04
IAH2_2021,20210105,3.05,-3.37,97.16,85.12,2.7,0.48,5.29,26.99,3.17,-5.99,-2.19,0.45,-1.01,0.45,2.98,0.01
IAH2_2021,20210106,3.42,-1.75,97.44,87.5,4.36,0.48,6.96,36.23,2.98,-1.93,-0.81,0.45,0.14,0.45,3.24,0.91
IAH2_2021,20210107,2.87,-3.98,98.06,88.0,2.61,0.48,6.4,31.76,1.5,-4.02,-2.99,0.45,-2.01,0.45,7.49,0.06
IAH2_2021,20210108,2.75,-4.52,98.12,90.0,1.16,0.47,3.8,20.48,-0.36,-5.54,-3.67,0.45,-2.84,0.45,1.79,0.0
IAH2_2021,20210109,2.08,-8.08,98.16,87.44,1.38,0.46,4.48,23.05,-3.06,-8.92,-7.04,0.45,-5.99,0.45,3.72,0.0
IAH2_2021,20210110,2.38,-6.49,98.17,89.38,2.0,0.47,4.5,23.1,1.46,-9.05,-5.64,0.45,-4.79,0.45,3.87,0.0
IAH2_2021,20210111,2.87,-4.05,97.43,83.44,4.46,0.47,8.59,41.23,5.54,-6.85,-2.77,0.45,-1.51,0.45,14.79,0.07
IAH2_2021,20210112,3.17,-2.85,97.05,82.69,2.7,0.48,9.02,43.51,7.07,-5.36,-1.44,0.45,-0.02,0.45,19.71,0.0
IAH2_2021,20210113,3.42,-1.97,96.03,75.19,2.44,0.48,8.26,39.63,7.4,-0.9,0.07,0.45,2.1,0.45,14.0,0.2
IAH2_2021,20210114,3.54,-1.7,95.44,80.44,7.88,0.5,3.57,18.98,3.62,-1.35,-0.18,0.45,1.35,0.45,2.2,4.89
IAH2_2021,20210115,3.05,-3.57,95.66,85.19,9.18,0.48,1.66,8.73,0.9,-3.7,-2.45,0.45,-1.32,0.45,1.36,6.25
IAH2_2021,20210116,2.2,-7.35,96.53,82.44,4.61,0.48,2.72,14.64,-2.88,-6.56,-5.95,0.45,-4.56,0.45,2.25,0.01
IAH2_2021,20210117,2.69,-5.12,96.47,87.0,3.83,0.48,3.61,18.8,0.04,-5.95,-4.07,0.45,-3.03,0.45,4.77,0.06
IAH2_2021,20210118,2.32,-6.79,96.86,83.31,1.27,0.48,8.77,43.17,0.05,-6.19,-5.39,0.45,-3.99,0.45,19.19,0.02
IAH2_2021,20210119,2.26,-7.13,97.75,82.31,4.71,0.48,6.5,32.88,2.47,-10.35,-5.66,0.45,-4.18,0.45,8.55,0.11
IAH2_2021,20210120,2.44,-6.52,96.87,74.12,4.92,0.49,10.34,50.3,6.68,-10.77,-4.31,0.45,-2.1,0.45,22.38,0.0
IAH2_2021,20210121,2.44,-6.19,96.74,69.06,4.62,0.49,10.46,50.87,5.31,-5.52,-3.56,0.45,-0.93,0.45,20.89,0.02
IAH2_2021,20210122,1.1,-15.02,97.7,62.94,2.54,0.48,10.37,50.11,-6.1,-12.68,-12.16,0.45,-9.31,0.45,18.19,0.0
IAH2_2021,20210123,1.65,-11.2,97.36,77.31,3.31,0.48,8.5,43.91,-3.82,-12.68,-9.44,0.45,-7.69,0.45,4.75,0.62
IAH2_2021,20210124,2.26,-7.1,97.08,84.38,2.96,0.48,9.5,47.12,-0.06,-6.7,-5.76,0.45,-4.42,0.45,13.27,0.1
IAH2_2021,20210125,2.01,-8.43,96.64,88.31,6.32,0.48,3.85,21.09,-4.38,-7.62,-7.42,0.45,-6.42,0.45,1.44,9.41
IAH2_2021,20210126,1.65,-10.58,97.21,82.75,4.41,0.48,9.98,50.15,-4.33,-10.72,-9.19,0.45,-7.8,0.45,17.59,1.32
IAH2_2021,20210127,1.59,-11.18,98.28,86.25,2.3,0.48,11.17,55.11,-3.67,-13.44,-10.06,0.45,-8.94,0.45,23.41,0.08
IAH2_2021,20210128,2.01,-8.56,98.4,93.19,3.79,0.48,7.61,39.64,-2.26,-13.61,-7.92,0.45,-7.29,0.45,4.26,0.01
IAH2_2021,20210129,2.99,-3.85,97.12,93.88,4.28,0.5,8.58,44.21,2.23,-7.58,-3.28,0.45,-2.71,0.45,7.76,0.0
IAH2_2021,20210130,3.3,-2.45,96.05,95.62,5.12,0.49,3.21,17.81,-0.08,-2.77,-2.06,0.45,-1.67,0.46,1.37,0.47
IAH2_2021,20210131,2.75,-4.74,97.56,87.88,5.33,0.48,3.44,17.9,0.51,-6.23,-3.74,0.45,-2.74,0.46,2.91,0.02
IAH2_2021,20210201,2.26,-6.81,98.11,89.12,1.88,0.49,4.33,22.09,-0.74,-8.77,-5.9,0.45,-4.99,0.46,4.98,0.0
IAH2_2021,20210202,2.26,-7.15,97.67,92.5,2.96,0.49,3.91,20.38,0.26,-9.87,-6.47,0.45,-5.78,0.46,3.45,0.0
IAH2_2021,20210203,3.3,-2.89,96.42,89.75,5.05,0.52,11.18,55.9,5.77,-7.12,-1.99,0.46,-1.1,0.46,14.33,0.03
IAH2_2021,20210204,2.14,-8.64,95.95,76.75,6.66,0.5,10.86,55.28,0.33,-10.36,-6.81,0.46,-4.97,0.46,13.69,3.69
IAH2_2021,20210205,1.04,-15.48,96.47,70.75,5.02,0.49,12.18,59.2,-6.99,-14.42,-13.32,0.46,-11.17,0.46,25.7,0.0
IAH2_2021,20210206,0.79,-18.66,97.38,75.44,3.75,0.49,10.8,53.39,-12.89,-20.68,-17.03,0.46,-15.41,0.46,10.86,1.32
IAH2_2021,20210207,0.61,-21.42,97.73,72.81,2.21,0.49,11.37,55.35,-14.81,-20.99,-19.74,0.46,-18.05,0.46,9.25,2.77
IAH2_2021,20210208,0.73,-19.2,97.85,75.5,2.43,0.48,13.39,65.06,-12.52,-18.46,-17.65,0.46,-16.1,0.46,24.51,0.1
IAH2_2021,20210209,0.79,-18.31,98.15,74.44,1.34,0.48,14.02,67.99,-9.67,-20.06,-16.58,0.46,-14.85,0.46,27.71,0.01
IAH2_2021,20210210,0.85,-17.67,98.24,65.75,2.68,0.48,13.31,65.38,-9.06,-15.91,-15.24,0.45,-12.79,0.46,20.7,0.11
IAH2_2021,20210211,0.67,-20.01,98.54,74.19,3.66,0.48,11.5,58.03,-14.98,-18.36,-18.41,0.45,-16.81,0.46,7.14,1.55
IAH2_2021,20210212,0.49,-22.59,98.68,74.94,3.87,0.48,11.35,57.88,-18.23,-21.68,-21.1,0.45,-19.6,0.46,8.13,1.19
IAH2_2021,20210213,0.61,-21.29,98.42,73.69,3.62,0.48,15.04,73.12,-14.79,-20.77,-19.68,0.45,-18.06,0.46,28.23,0.47
IAH2_2021,20210214,0.37,-25.42,98.86,69.94,4.42,0.48,13.36,65.45,-19.71,-23.36,-23.62,0.45,-21.81,0.46,14.82,0.02
IAH2_2021,20210215,0.37,-25.6,98.28,73.06,3.12,0.48,15.31,72.79,-17.07,-26.41,-23.97,0.45,-22.35,0.46,25.05,0.0
IAH2_2021,20210216,0.55,-22.57,97.51,80.19,1.6,0.48,16.13,76.6,-13.73,-26.01,-21.33,0.45,-20.09,0.46,32.68,0.0
IAH2_2021,20210217,1.04,-15.8,97.71,82.94,2.23,0.48,13.33,66.06,-8.79,-18.85,-14.6,0.45,-13.4,0.46,8.26,0.44
IAH2_2021,20210218,1.28,-13.09,98.11,88.25,2.16,0.48,15.81,77.49,-7.27,-14.35,-12.13,0.45,-11.17,0.46,28.01,0.11
IAH2_2021,20210219,1.34,-13.19,97.83,82.75,1.92,0.48,16.27,78.8,-3.11,-16.46,-11.85,0.45,-10.52,0.46,30.06,0.03
IAH2_2021,20210220,2.2,-7.97,97.38,92.88,2.85,0.5,16.21,80.45,1.18,-14.55,-7.39,0.46,-6.81,0.46,30.66,0.14
IAH2_2021,20210221,2.69,-4.95,96.55,96.62,3.59,0.49,9.77,52.35,-1.02,-5.79,-4.55,0.46,-4.14,0.46,4.2,10.58
IAH2_2021,20210222,3.17,-3.32,96.23,90.0,5.03,0.55,12.84,67.07,3.83,-9.36,-2.49,0.47,-1.67,0.47,10.85,0.27
IAH2_2021,20210223,4.03,0.14,96.2,84.69,3.76,0.57,15.63,79.13,10.2,-4.45,1.4,0.48,2.66,0.48,22.68,0.0
IAH2_2021,20210224,2.93,-3.83,97.25,72.38,4.34,0.54,15.42,76.4,5.88,-3.06,-1.45,0.48,0.93,0.48,21.97,0.07
IAH2_2021,20210225,2.5,-5.62,97.96,68.81,2.52,0.53,15.76,77.16,6.23,-3.88,-2.83,0.48,-0.04,0.48,27.96,0.0
IAH2_2021,20210226,3.23,-2.62,96.67,77.0,4.45,0.52,14.47,71.69,8.88,-2.77,-0.53,0.48,1.55,0.48,13.3,0.06
IAH2_2021,20210227,3.36,-2.5,96.39,67.94,3.52,0.52,15.7,78.12,13.2,-3.16,0.81,0.48,4.12,0.48,18.04,0.1
IAH2_2021,20210228,3.23,-3.27,96.76,75.44,5.09,0.51,15.44,76.4,4.78,-5.06,-1.2,0.48,0.86,0.48,34.3,0.01
IAH2_2021,20210301,2.2,-7.35,97.86,66.25,3.06,0.51,14.29,71.11,3.76,-4.87,-4.48,0.48,-1.6,0.48,15.36,0.0
IAH2_2021,20210302,2.93,-3.95,97.08,63.5,5.55,0.5,17.09,84.6,13.3,-4.31,-0.27,0.47,3.4,0.48,28.6,0.0
IAH2_2021,20210303,3.97,0.12,97.05,68.44,1.62,0.5,17.3,86.85,17.16,-0.48,3.4,0.47,6.67,0.48,30.69,0.0
IAH2_2021,20210304,3.85,-0.24,97.56,73.31,3.97,0.49,16.88,83.16,14.88,-1.65,2.37,0.47,4.98,0.48,27.09,0.0
IAH2_2021,20210305,2.93,-3.74,97.94,66.94,2.42,0.49,15.88,76.98,12.42,-3.68,-0.37,0.47,3.01,0.48,20.6,0.0
IAH2_2021,20210306,3.97,-0.02,97.69,70.62,2.62,0.49,17.28,83.77,15.63,-2.43,2.81,0.46,5.64,0.48,27.15,0.0
IAH2_2021,20210307,4.94,3.27,97.39,67.12,5.9,0.48,17.12,84.64,18.89,3.44,6.68,0.46,10.09,0.47,23.79,0.0
IAH2_2021,20210308,5.55,4.95,97.54,71.88,3.24,0.48,16.14,81.13,18.68,2.0,7.64,0.46,10.32,0.47,16.9,0.0
IAH2_2021,20210309,7.08,8.02,96.6,66.44,6.55,0.48,17.0,86.31,21.39,7.84,11.26,0.46,14.49,0.47,22.47,0.31
IAH2_2021,20210310,7.51,7.81,95.83,74.12,8.36,0.52,10.52,54.55,22.93,0.08,10.37,0.46,12.93,0.47,8.78,3.97
IAH2_2021,20210311,2.87,-4.17,97.38,61.81,3.81,0.48,18.66,92.37,11.62,-2.14,-0.24,0.46,3.68,0.47,31.39,0.0
IAH2_2021,20210312,2.69,-4.92,98.31,56.62,2.16,0.48,17.24,85.62,10.6,-2.79,-0.75,0.46,3.41,0.47,17.87,0.0
IAH2_2021,20210313,3.54,-1.24,98.06,65.31,3.14,0.49,16.7,84.91,12.9,-1.22,2.12,0.46,5.49,0.47,14.74,2.15
IAH2_2021,20210314,4.09,0.62,97.41,75.19,8.02,0.61,2.75,16.09,9.4,0.06,2.69,0.48,4.76,0.48,1.42,26.86
IAH2_2021,20210315,3.54,-1.5,96.74,91.0,4.88,0.58,2.86,16.18,1.64,-4.28,-0.86,0.5,-0.21,0.49,3.07,5.56
IAH2_2021,20210316,3.97,-0.02,96.75,88.31,2.29,0.58,4.85,27.52,6.89,-3.6,0.95,0.5,1.91,0.5,2.89,0.38
IAH2_2021,20210317,3.97,0.07,96.91,86.81,4.67,0.56,6.49,35.59,5.82,-0.95,1.12,0.5,2.18,0.5,3.44,0.2
IAH2_2021,20210318,3.23,-2.61,97.76,71.44,5.23,0.54,18.91,92.4,9.81,-2.02,0.08,0.5,2.77,0.5,23.02,0.0
IAH2_2021,20210319,2.87,-4.01,98.35,64.81,2.75,0.53,20.84,100.65,11.79,-3.83,-0.38,0.49,3.23,0.5,34.22,0.0
IAH2_2021,20210320,3.48,-1.76,97.77,60.69,5.64,0.52,21.23,103.64,15.27,-2.52,2.25,0.49,6.26,0.5,32.28,0.0
IAH2_2021,20210321,5.8,5.44,96.82,71.25,6.61,0.52,16.34,84.98,17.93,5.21,8.18,0.48,10.92,0.49,16.17,0.0
IAH2_2021,20210322,5.19,3.8,96.78,84.44,4.14,0.55,5.92,33.32,10.83,3.3,5.16,0.48,6.52,0.49,2.55,6.52
IAH2_2021,20210323,7.2,8.37,95.66,96.75,3.66,0.66,4.14,24.49,11.31,6.87,8.58,0.52,8.78,0.52,1.88,23.22
IAH2_2021,20210324,4.58,1.9,96.09,80.38,4.88,0.59,5.79,33.27,8.49,2.9,3.52,0.53,5.15,0.52,2.92,0.92
IAH2_2021,20210325,4.52,1.83,96.49,79.38,1.52,0.56,10.38,55.94,9.69,0.99,3.57,0.52,5.3,0.52,6.31,0.12
IAH2_2021,20210326,4.76,2.67,96.81,82.25,2.06,0.56,14.29,74.16,11.23,-0.11,4.12,0.52,5.58,0.52,5.87,1.54
IAH2_2021,20210327,4.94,3.09,96.71,79.12,4.95,0.59,7.51,41.78,12.42,1.33,4.93,0.52,6.76,0.52,3.96,3.79
IAH2_2021,20210328,3.3,-2.56,97.36,65.56,4.23,0.55,23.04,113.33,10.85,-2.75,0.82,0.52,4.2,0.52,34.98,0.21
IAH2_2021,20210329,5.62,4.62,95.83,62.69,7.7,0.54,22.72,114.51,22.42,3.32,8.63,0.52,12.64,0.52,34.6,0.01
IAH2_2021,20210330,2.32,-7.13,96.78,44.19,6.27,0.54,18.08,91.34,8.02,-2.34,-1.47,0.51,4.19,0.52,13.62,0.0
IAH2_2021,20210331,1.71,-10.35,98.2,51.75,5.16,0.54,22.72,110.13,4.76,-5.46,-5.74,0.51,-1.14,0.52,33.1,0.0
IAH2_2021,20210401,2.14,-7.59,98.53,54.56,1.97,0.54,24.05,117.85,8.67,-5.79,-3.27,0.5,1.06,0.52,36.92,0.0
IAH2_2021,20210402,3.78,-0.96,97.46,53.31,7.26,0.53,23.55,117.0,19.18,-1.71,3.92,0.5,8.8,0.52,34.43,0.0
IAH2_2021,20210403,4.94,3.14,97.25,55.56,2.91,0.52,23.59,117.91,22.78,4.11,8.37,0.49,13.61,0.51,32.34,0.0
IAH2_2021,20210404,8.06,9.85,96.84,66.19,3.53,0.52,22.16,113.05,27.33,6.69,13.32,0.49,16.8,0.51,26.19,0.03
IAH2_2021,20210405,9.64,12.82,96.12,68.88,5.83,0.52,21.36,111.16,26.3,12.0,16.05,0.49,19.28,0.51,25.37,0.17
IAH2_2021,20210406,10.93,14.67,95.92,79.94,4.67,0.52,11.32,62.44,22.69,14.49,16.48,0.48,18.28,0.5,7.23,0.98
IAH2_2021,20210407,10.38,13.74,95.49,89.94,3.91,0.59,12.69,69.31,17.21,11.89,14.59,0.49,15.44,0.51,6.72,12.92
IAH2_2021,20210408,7.08,7.99,95.14,86.88,3.65,0.59,7.92,45.91,13.88,7.08,9.1,0.52,10.21,0.52,4.01,4.98
IAH2_2021,20210409,5.98,5.81,95.84,78.94,4.55,0.56,9.11,52.28,15.38,5.86,7.71,0.52,9.61,0.52,3.91,0.59
IAH2_2021,20210410,4.94,3.07,96.01,71.69,4.38,0.55,16.11,84.84,13.31,3.53,5.6,0.51,8.14,0.52,8.54,0.31
IAH2_2021,20210411,4.64,2.03,95.79,66.19,3.55,0.54,24.19,121.7,17.88,0.16,5.55,0.51,9.07,0.52,32.08,0.01
IAH2_2021,20210412,3.48,-1.74,96.76,57.5,6.07,0.53,25.53,127.52,13.11,1.82,2.68,0.5,7.11,0.51,35.96,0.0
IAH2_2021,20210413,3.05,-3.24,97.44,61.44,4.96,0.53,23.32,117.41,10.21,-0.77,0.5,0.5,4.23,0.51,27.89,0.02
IAH2_2021,20210414,3.17,-2.95,97.67,66.31,3.7,0.53,20.04,103.38,10.15,-3.06,0.14,0.49,3.23,0.51,16.17,0.01
IAH2_2021,20210415,3.91,0.03,97.49,74.19,2.39,0.53,12.87,70.02,9.47,-1.94,2.26,0.49,4.49,0.51,5.57,0.0
IAH2_2021,20210416,4.76,2.66,97.1,77.69,1.65,0.53,10.48,58.29,10.71,0.04,4.58,0.49,6.51,0.51,3.89,0.91
IAH2_2021,20210417,4.88,3.07,97.08,70.62,3.3,0.53,17.55,91.73,13.94,4.54,5.87,0.49,8.67,0.51,9.49,0.63
IAH2_2021,20210418,4.03,0.15,96.8,56.75,2.91,0.52,23.83,119.83,16.45,0.77,4.76,0.49,9.39,0.5,24.28,0.01
IAH2_2021,20210419,2.69,-5.21,97.13,59.25,4.91,0.52,17.15,90.12,5.55,-0.67,-1.56,0.48,2.11,0.5,6.13,0.3
IAH2_2021,20210420,2.26,-7.06,97.44,51.56,3.33,0.52,18.93,95.88,6.23,-2.1,-2.39,0.48,2.27,0.5,16.48,0.01
IAH2_2021,20210421,2.56,-5.57,97.58,58.31,3.66,0.52,24.2,120.2,7.13,-1.01,-1.52,0.48,2.54,0.5,25.46,0.04
IAH2_2021,20210422,3.11,-3.27,97.15,50.94,3.86,0.51,25.48,127.26,15.01,-2.08,1.94,0.48,7.16,0.49,28.8,0.0
IAH2_2021,20210423,5.55,4.7,96.57,75.94,3.38,0.51,12.97,69.66,14.9,4.99,6.78,0.48,8.86,0.49,7.16,0.0
IAH2_2021,20210424,3.85,-0.38,96.92,60.81,4.09,0.5,26.39,132.55,14.48,2.57,3.69,0.48,7.74,0.49,32.53,0.01
IAH2_2021,20210425,5.31,3.65,96.68,65.06,5.18,0.51,17.58,92.86,20.12,2.23,7.01,0.48,10.37,0.49,12.45,0.61
IAH2_2021,20210426,9.58,12.58,95.5,67.25,4.64,0.49,20.91,109.77,29.54,11.65,16.19,0.48,19.8,0.48,16.58,0.01
IAH2_2021,20210427,10.19,13.55,95.85,76.31,2.99,0.48,13.03,71.77,25.74,11.5,15.89,0.47,18.23,0.48,6.1,0.17
IAH2_2021,20210428,7.26,8.69,96.67,76.56,3.52,0.5,19.45,103.56,17.49,8.91,10.8,0.47,12.9,0.48,12.91,0.9
IAH2_2021,20210429,5.55,4.73,97.07,55.5,3.23,0.48,26.34,133.74,22.3,6.56,9.71,0.47,14.7,0.48,34.29,0.05
IAH2_2021,20210430,5.86,5.33,97.35,51.75,2.96,0.47,26.47,135.77,24.58,7.74,10.78,0.46,16.24,0.48,29.07,0.0
IAH2_2021,20210501,7.45,8.94,96.11,50.25,6.54,0.45,26.8,139.59,29.45,12.9,14.98,0.45,21.03,0.47,32.87,0.0
IAH2_2021,20210502,11.72,15.68,95.39,73.81,4.39,0.52,21.28,113.7,27.89,15.48,18.4,0.45,21.12,0.47,15.7,13.45
IAH2_2021,20210503,8.42,10.23,95.96,72.88,5.15,0.56,18.23,98.09,19.1,9.12,12.87,0.48,15.51,0.48,13.0,5.64
IAH2_2021,20210504,3.78,-0.65,97.06,49.25,4.41,0.49,29.63,147.15,16.66,5.62,4.83,0.48,10.31,0.48,40.61,0.0
IAH2_2021,20210505,4.7,2.17,97.32,57.06,2.4,0.49,16.3,86.51,17.01,3.33,6.68,0.47,11.19,0.48,11.83,0.47
IAH2_2021,20210506,4.33,1.42,97.62,57.0,4.09,0.48,26.94,135.98,17.45,3.32,6.14,0.47,10.86,0.48,29.9,0.0
IAH2_2021,20210507,4.33,1.13,97.24,50.31,3.22,0.48,29.94,150.23,19.19,5.78,6.77,0.46,12.41,0.48,42.63,0.0
IAH2_2021,20210508,4.64,2.26,96.73,73.56,5.85,0.54,4.95,29.62,11.15,1.94,4.61,0.47,6.95,0.48,2.0,17.96
IAH2_2021,20210509,4.82,2.86,96.98,70.62,3.29,0.59,22.64,117.75,15.48,2.35,5.78,0.49,8.7,0.49,15.43,5.12
IAH2_2021,20210510,4.7,2.62,97.45,61.44,3.21,0.52,24.79,127.43,16.67,3.96,6.53,0.49,10.44,0.49,24.25,0.0
IAH2_2021,20210511,4.09,0.56,98.05,58.12,2.6,0.51,29.66,147.24,15.05,2.7,4.94,0.48,9.32,0.49,35.79,0.0
